inventory_row_id	procedure_name	surface_kind	family	mode	is_estimate	source_file	source_line	config_type	result_type	estimate_path	support_status	unsupported_error_code	unsupported_message_shape	result_schema_behavior	first_canary_or_test	evidence_confidence	notes
529	gds.alpha.nodeSimilarity.filtered.mutate.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityMutateProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityMutateProc.java:78	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-529	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
530	gds.alpha.nodeSimilarity.filtered.stats	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityStatsProc.java	62	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-530	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
531	gds.alpha.nodeSimilarity.filtered.stats.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityStatsProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityStatsProc.java:78	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-531	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
532	gds.alpha.nodeSimilarity.filtered.stream	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityStreamProc.java	62	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-532	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
533	gds.alpha.nodeSimilarity.filtered.stream.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityStreamProc.java	78	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityStreamProc.java:78	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-533	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
534	gds.alpha.nodeSimilarity.filtered.write	procedure	similarity	WRITE	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityWriteProc.java	63	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-534	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
535	gds.alpha.nodeSimilarity.filtered.write.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityWriteProc.java	79	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filterednodesim/FilteredNodeSimilarityWriteProc.java:79	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-535	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
536	gds.knn.filtered.mutate	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnMutateProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-536	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
537	gds.knn.filtered.mutate.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnMutateProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnMutateProc.java:51	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-537	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
538	gds.knn.filtered.stats	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnStatsProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-538	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
539	gds.knn.filtered.stats.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnStatsProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnStatsProc.java:51	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-539	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
540	gds.knn.filtered.stream	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnStreamProc.java	42	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-540	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
541	gds.knn.filtered.stream.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnStreamProc.java	51	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnStreamProc.java:51	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-541	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
542	gds.knn.filtered.write	procedure	similarity	WRITE	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnWriteProc.java	43	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-542	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
543	gds.knn.filtered.write.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnWriteProc.java	52	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/filteredknn/FilteredKnnWriteProc.java:52	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-543	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
544	gds.knn.mutate	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnMutateProc.java	41	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-544	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
545	gds.knn.mutate.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnMutateProc.java	50	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnMutateProc.java:50	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-545	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
546	gds.knn.stats	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnStatsProc.java	41	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-546	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
547	gds.knn.stats.estimate	procedure	similarity	READ	yes	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnStatsProc.java	50	NeedsSource	NeedsSource	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnStatsProc.java:50	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-547	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
548	gds.knn.stream	procedure	similarity	READ	no	gitrefrepo/neo4j-gds-src/proc/similarity/src/main/java/org/neo4j/gds/similarity/knn/KnnStreamProc.java	41	NeedsSource	NeedsSource	NotApplicable	P2-ImplementedLater	Neo.ClientError.Procedure.ProcedureCallFailed	Procedure is recognized by the v003 registry but is not yet supported in this build; include procedure name and support status.	Call fails before row streaming; no partial result rows are emitted.	TEST-GDS-548	DirectSource	High-state or artifact-heavy family; register deterministically and implement after P1 foundations.
